HAULJOIN,VESSEL,CRUISE,HAUL,HAUL_TYPE,PERFORMANCE,START_DATE,Month,Day,START_HOUR,DURATION,DISTANCE_FISHED,NET_WIDTH,NET_MEASURED,NET_HEIGHT,MID_LATITUDE,MID_LONGITUDE,GIS_STATION,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,WIRE_LENGTH,GEAR,ACCESSORIES,SUBSAMPLE,AREA_SWEPT,SPECIES_CODE,SEX,LENGTH,LENGTH_1MM,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,MERUS_LENGTH,CHELA_HEIGHT,DISEASE_CODE,DISEASE_DORSAL,DISEASE_VENTRAL,DISEASE_LEGS,CALCULATED_WEIGHT,CALCULATED_WEIGHT_1MM,WEIGHT,SAMPLING_FACTOR
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,62.1,62,2,0,0,0,,,,,,,165.7188048,164.8855141,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,63.7,63,2,0,0,0,,,,,,,179.4439933,173.3477587,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,70.1,70,2,0,0,0,,,,,,,242.0944937,241.0158743,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,60.2,60,2,0,0,0,,,,,,,150.3694757,148.8123708,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,56.1,56,2,0,0,0,,,,,,,120.5977038,119.9265641,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,53.2,53,2,0,0,0,,,,,,,102.1493974,100.9529967,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,70.9,70,2,0,0,0,,,,,,,250.8419443,241.0158743,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,65.4,65,2,0,0,0,,,,,,,194.8531695,191.1495916,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,72.4,72,2,0,0,0,,,,,,,267.8184977,263.217336,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,65.5,65,2,0,0,0,,,,,,,195.7866317,191.1495916,172,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,67.6,67,2,0,0,0,,,,,,,216.0990762,210.1560024,220,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,70.4,70,2,0,0,0,,,,,,,245.3500482,241.0158743,248,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,63.8,63,2,0,0,0,,,,,,,180.3266165,173.3477587,202,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,65.2,65,2,0,0,0,,,,,,,192.9953368,191.1495916,174,1
-19507,162,201902,13,3,0,8042019,8,4,1643,0.519,2.853,14.38,Y,3.281,64.65728,-166.81831,DD-03,22,25,12.8,11.9,137,44,15,1,0.011961309,69322,,,,,,,,,,,,,,,0,,
-19579,162,201902,14,3,0,8052019,8,5,744,0.512,2.787,14.936,Y,3.404,64.6739,-167.60594,DD-02,27,30,8.8,8.5,137,44,15,1,0.012136384,69322,1,86.7,86,3,,,,,,,,,,493.4808791,481.0728017,534,1
-19579,162,201902,14,3,0,8052019,8,5,744,0.512,2.787,14.936,Y,3.404,64.6739,-167.60594,DD-02,27,30,8.8,8.5,137,44,15,1,0.012136384,69322,1,75.2,75,3,,,,,,,,,,315.5963271,312.9671427,372,1
-19579,162,201902,14,3,0,8052019,8,5,744,0.512,2.787,14.936,Y,3.404,64.6739,-167.60594,DD-02,27,30,8.8,8.5,137,44,15,1,0.012136384,69322,1,110.5,110,3,,,,,,,,,,1057.276172,1042.320538,1172,1
-19579,162,201902,14,3,0,8052019,8,5,744,0.512,2.787,14.936,Y,3.404,64.6739,-167.60594,DD-02,27,30,8.8,8.5,137,44,15,1,0.012136384,69322,2,59.4,59,2,0,0,0,,,,,,,144.206925,141.1911053,154,1
-19579,162,201902,14,3,0,8052019,8,5,744,0.512,2.787,14.936,Y,3.404,64.6739,-167.60594,DD-02,27,30,8.8,8.5,137,44,15,1,0.012136384,69322,1,91.9,91,3,,,,,,,,,,592.5633881,574.5242695,,1
-19579,162,201902,14,3,0,8052019,8,5,744,0.512,2.787,14.936,Y,3.404,64.6739,-167.60594,DD-02,27,30,8.8,8.5,137,44,15,1,0.012136384,69322,1,84,84,3,,,,,,,,,,446.7957084,446.7957084,,1
-19579,162,201902,14,3,0,8052019,8,5,744,0.512,2.787,14.936,Y,3.404,64.6739,-167.60594,DD-02,27,30,8.8,8.5,137,44,15,1,0.012136384,69322,1,71.7,71,3,,,,,,,,,,271.713025,263.4667655,280,1
-19579,162,201902,14,3,0,8052019,8,5,744,0.512,2.787,14.936,Y,3.404,64.6739,-167.60594,DD-02,27,30,8.8,8.5,137,44,15,1,0.012136384,69322,1,73,73,3,,,,,,,,,,287.4911629,287.4911629,350,1
-19580,162,201902,15,3,0,8052019,8,5,1024,0.508,2.745,15.109,Y,3.183,65.00611,-167.64385,EE-02,31,34,10.8,9.9,137,44,15,1,0.012091943,69322,1,34.7,34,2,,,,,,,,,,27.79677403,26.07305006,24,1
-19581,162,201902,16,3,0,8052019,8,5,1245,0.505,2.714,15.066,Y,3.102,65.30246,-167.66927,FF-02,35,38,10.3,9.6,137,44,15,2,0.011921361,69322,2,76.7,76,2,3,1,5,,,,,,,380.596598,371.40624,,1
-19740,162,201902,24,3,0,8072019,8,7,945,0.513,2.794,14.004,Y,3.229,64.31802,-167.61301,CC-02,28,31,8.6,5.5,137,44,15,1,0.011407659,69322,1,127.4,127,2,,,,,,,,,,1653.275942,1637.024594,,1
-19740,162,201902,24,3,0,8072019,8,7,945,0.513,2.794,14.004,Y,3.229,64.31802,-167.61301,CC-02,28,31,8.6,5.5,137,44,15,1,0.011407659,69322,1,105.3,105,2,,,,,,,,,,908.7157411,900.6078161,,1
-19740,162,201902,24,3,0,8072019,8,7,945,0.513,2.794,14.004,Y,3.229,64.31802,-167.61301,CC-02,28,31,8.6,5.5,137,44,15,1,0.011407659,69322,1,70.7,70,2,,,,,,,,,,259.9855024,251.9847467,,1
-19740,162,201902,24,3,0,8072019,8,7,945,0.513,2.794,14.004,Y,3.229,64.31802,-167.61301,CC-02,28,31,8.6,5.5,137,44,15,1,0.011407659,69322,1,77.5,77,2,,,,,,,,,,346.9227022,339.9401814,,1
-19740,162,201902,24,3,0,8072019,8,7,945,0.513,2.794,14.004,Y,3.229,64.31802,-167.61301,CC-02,28,31,8.6,5.5,137,44,15,1,0.011407659,69322,1,98.7,98,2,,,,,,,,,,741.5173628,725.1222299,,1
-19740,162,201902,24,3,0,8072019,8,7,945,0.513,2.794,14.004,Y,3.229,64.31802,-167.61301,CC-02,28,31,8.6,5.5,137,44,15,1,0.011407659,69322,1,73.4,73,2,,,,,,,,,,292.4687795,287.4911629,,1
-19740,162,201902,24,3,0,8072019,8,7,945,0.513,2.794,14.004,Y,3.229,64.31802,-167.61301,CC-02,28,31,8.6,5.5,137,44,15,1,0.011407659,69322,1,74.2,74,2,,,,,,,,,,302.5996543,300.0448668,,1
-19740,162,201902,24,3,0,8072019,8,7,945,0.513,2.794,14.004,Y,3.229,64.31802,-167.61301,CC-02,28,31,8.6,5.5,137,44,15,1,0.011407659,69322,1,96.4,96,2,,,,,,,,,,688.5788695,679.6433435,725,1
-19740,162,201902,24,3,0,8072019,8,7,945,0.513,2.794,14.004,Y,3.229,64.31802,-167.61301,CC-02,28,31,8.6,5.5,137,44,15,1,0.011407659,69322,1,85.2,85,2,,,,,,,,,,467.1545467,463.7183883,560,1
-19740,162,201902,24,3,0,8072019,8,7,945,0.513,2.794,14.004,Y,3.229,64.31802,-167.61301,CC-02,28,31,8.6,5.5,137,44,15,1,0.011407659,69322,1,80.3,80,2,,,,,,,,,,387.8401346,383.3066265,410,1
-19740,162,201902,24,3,0,8072019,8,7,945,0.513,2.794,14.004,Y,3.229,64.31802,-167.61301,CC-02,28,31,8.6,5.5,137,44,15,1,0.011407659,69322,1,71.8,71,2,,,,,,,,,,272.9052378,263.4667655,325,1
-19740,162,201902,24,3,0,8072019,8,7,945,0.513,2.794,14.004,Y,3.229,64.31802,-167.61301,CC-02,28,31,8.6,5.5,137,44,15,1,0.011407659,69322,1,83.7,83,2,,,,,,,,,,441.8022263,430.2989699,470,1
-19741,162,201902,25,3,0,8072019,8,7,1223,0.504,2.833,14.736,Y,3.039,64.00194,-167.56855,BB-02,32,35,8.7,4,137,44,15,2,0.012171503,69322,,,,,,,,,,,,,,,0,,
-20645,94,202102,32,3,0,7302021,7,30,734,0.518,2.787,15.703,Y,2.774,63.3267,-167.56449,ZZ-02,32,35,5.1,2.1,137,44,15,1,0.012759617,69322,1,105.6,105,2,,,,,,,,,,916.873281,900.6078161,786,1
-20646,94,202102,33,3,0,7302021,7,30,1015,0.531,2.859,15.378,Y,2.783,63.66072,-167.52899,AA-02,26,29,3.8,3.3,137,44,15,1,0.012818348,69322,,,,,,,,,,,,,,,0,,
-20647,94,202102,34,3,0,7302021,7,30,1321,0.528,2.887,15.124,Y,2.902,64.029,-167.56952,BB-02,32,35,4.7,3.5,137,44,15,1,0.01273009,69322,,,,,,,,,,,,,,,0,,
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,107,107,2,,,,,,,,,,955.6025633,955.6025633,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,86.2,86,2,,,,,,,,,,484.5960028,481.0728017,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,71.1,71,2,,,,,,,,,,264.6342103,263.4667655,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,87,87,2,,,,,,,,,,498.8647505,498.8647505,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,100.8,100,2,,,,,,,,,,792.2162261,772.6326313,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,95.2,95,2,,,,,,,,,,662.0100244,657.6509473,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,81.3,81,2,,,,,,,,,,403.2156872,398.5601966,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,89.1,89,2,,,,,,,,,,537.6778845,535.7845096,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,89.1,89,2,,,,,,,,,,537.6778845,535.7845096,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,110.2,110,2,,,,,,,,,,1048.285366,1042.320538,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,95.2,95,2,,,,,,,,,,662.0100244,657.6509473,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,120.9,120,2,,,,,,,,,,1402.495859,1369.959684,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,81.5,81,2,,,,,,,,,,406.3398555,398.5601966,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,76.9,76,2,,,,,,,,,,338.5552703,326.2636806,284,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,78.1,78,2,,,,,,,,,,355.4300061,354.0023563,350,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,96.6,96,2,,,,,,,,,,693.0765144,679.6433435,620,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,76.7,76,2,,,,,,,,,,335.7969954,326.2636806,320,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,95.7,95,2,,,,,,,,,,672.9938062,657.6509473,606,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,89.9,89,2,2,1,5,,,,,,,581.2045976,565.8210868,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,72.5,72,2,0,0,0,,,,,,,268.9772771,263.217336,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,82.4,82,2,0,0,0,,,,,,,401.4173878,395.3535889,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,72.9,72,2,0,0,0,,,,,,,273.6465087,263.217336,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,78.1,78,2,0,0,0,,,,,,,339.4605577,338.1028473,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,66.1,66,2,0,0,0,,,,,,,201.4513766,200.4996106,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,55.4,55,2,0,0,0,,,,,,,115.9530009,113.354321,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,73.9,73,2,0,0,0,,,,,,,285.5602451,274.8223718,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,76.4,76,2,0,0,0,,,,,,,316.8789079,311.7183178,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,87.3,87,2,0,0,0,,,,,,,480.9138811,475.7634189,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,75.4,75,2,0,0,0,,,,,,,304.0850917,299.0675496,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,81.9,81,2,0,0,0,,,,,,,393.8474367,380.4672933,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,74.2,74,2,0,0,0,,,,,,,289.2019927,286.7706734,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,75.4,75,2,0,0,0,,,,,,,304.0850917,299.0675496,234,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,67.7,67,2,0,0,0,,,,,,,217.1005746,210.1560024,198,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,75.8,75,2,0,0,0,,,,,,,309.1595973,299.0675496,272,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,77.8,77,2,0,0,0,,,,,,,335.3985181,324.7283052,248,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,64.9,64,2,0,0,0,,,,,,,190.2312387,182.1007145,162,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,69.6,69,2,0,0,0,,,,,,,236.7340837,230.4088782,216,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,74.6,74,2,0,0,0,,,,,,,294.10663,286.7706734,248,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,79.2,79,2,0,0,0,,,,,,,354.6410362,351.8472889,272,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,92.9,92,2,0,0,1,,,,,,,584.1531511,566.6332827,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,96.1,96,2,2,1,5,,,,,,,694.302063,692.3775491,466,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,96.4,96,2,2,1,5,,,,,,,700.0956504,692.3775491,492,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,85,85,2,2,1,5,,,,,,,500.5352974,500.5352974,498,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,81.4,81,2,2,1,5,,,,,,,445.99202,440.1729217,330,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,83.6,83,2,2,1,5,,,,,,,478.8563386,469.748348,336,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,94.9,94,2,2,1,5,,,,,,,671.4276343,654.5849752,424,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,86.5,86,2,2,1,5,,,,,,,524.4322284,516.3891518,342,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,90.6,90,2,2,1,5,,,,,,,593.3483431,582.9298165,386,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,101,101,2,2,1,5,,,,,,,792.7391892,792.7391892,578,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,87.8,87,2,0,0,0,,,,,,,489.5820597,475.7634189,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,101.1,101,2,,,,,,,,,,799.6464485,797.1644531,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,99.6,99,3,,,,,,,,,,762.9657572,748.6205327,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,84.3,84,2,,,,,,,,,,451.8275252,446.7957084,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,101,101,2,,,,,,,,,,797.1644531,797.1644531,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,77.6,77,2,,,,,,,,,,348.3308395,339.9401814,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,99.6,99,2,,,,,,,,,,762.9657572,748.6205327,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,84.7,84,2,,,,,,,,,,458.596516,446.7957084,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,81.2,81,2,,,,,,,,,,401.6597612,398.5601966,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,104.8,104,2,,,,,,,,,,895.230017,873.937659,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,75.9,75,2,,,,,,,,,,324.9170227,312.9671427,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,80.2,80,2,,,,,,,,,,386.324927,383.3066265,,1
-20660,94,202102,35,3,0,8022021,8,2,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,74,74,2,,,,,,,,,,300.0448668,300.0448668,,1
-20661,94,202102,36,3,0,8022021,8,2,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,101.2,101,3,,,,,,,,,,802.1337065,797.1644531,720,1
-20661,94,202102,36,3,0,8022021,8,2,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,107.4,107,2,,,,,,,,,,966.869475,955.6025633,876,1
-20661,94,202102,36,3,0,8022021,8,2,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,118.2,118,2,,,,,,,,,,1306.43797,1299.506451,1084,1
-20661,94,202102,36,3,0,8022021,8,2,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,103.9,103,2,,,,,,,,,,871.3006351,847.8110186,780,1
-20661,94,202102,36,3,0,8022021,8,2,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,105.9,105,2,,,,,,,,,,925.0805972,900.6078161,780,1
-20661,94,202102,36,3,0,8022021,8,2,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,105.3,105,3,,,,,,,,,,908.7157411,900.6078161,,1
