HAULJOIN,VESSEL,CRUISE,HAUL,HAUL_TYPE,PERFORMANCE,START_DATE,START_HOUR,DURATION,DISTANCE_FISHED,NET_WIDTH,NET_MEASURED,NET_HEIGHT,MID_LATITUDE,MID_LONGITUDE,GIS_STATION,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,WIRE_LENGTH,GEAR,ACCESSORIES,SUBSAMPLE,AREA_SWEPT_VARIABLE,AREA_SWEPT_FIXED,SPECIES_CODE,SEX,LENGTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,MERUS_LENGTH,CHELA_HEIGHT,DISEASE_CODE,DISEASE_DORSAL,DISEASE_VENTRAL,DISEASE_LEGS,CALCULATED_WEIGHT,WEIGHT,SAMPLING_FACTOR
11149,60,198501,34,3,0,7111985,1500,0.5,3.019,16.655,N,,59.5045,-172.89384,ON2524,93,93,6,0.6,274,39,15,2,0.014659724,0.013414241,69323,1,138,2,,,,,,,,,,2236.897785,,1
11150,60,198501,35,3,0,7111985,1700,0.5,3.056,16.655,N,,59.673,-172.55934,O-24,84,84,5.9,-0.7,274,39,15,2,0.014839389,0.013578642,69323,,,,,,,,,,,,,,,
11151,60,198501,36,3,0,7121985,700,0.5,2.759,16.313,N,,59.829,-172.92125,PO2524,80,80,5.3,-1.2,229,39,15,1,0.013122107,0.01225899,69323,1,125,2,,,,,,,,,,1644.88083,,1
11152,60,198501,37,3,0,7121985,1000,0.5,2.871,16.313,N,,60.00509,-172.64233,P-24,64,64,5.5,-1.2,229,39,15,1,0.013654791,0.012756637,69323,1,115,2,,,,,,,,,,1269.455546,,1
11152,60,198501,37,3,0,7121985,1000,0.5,2.871,16.313,N,,60.00509,-172.64233,P-24,64,64,5.5,-1.2,229,39,15,1,0.013654791,0.012756637,69323,1,134,2,,,,,,,,,,2041.523616,,1
11152,60,198501,37,3,0,7121985,1000,0.5,2.871,16.313,N,,60.00509,-172.64233,P-24,64,64,5.5,-1.2,229,39,15,1,0.013654791,0.012756637,69323,1,105,2,,,,,,,,,,956.8816302,,1
11152,60,198501,37,3,0,7121985,1000,0.5,2.871,16.313,N,,60.00509,-172.64233,P-24,64,64,5.5,-1.2,229,39,15,1,0.013654791,0.012756637,69323,1,108,2,,,,,,,,,,1044.413812,,1
11152,60,198501,37,3,0,7121985,1000,0.5,2.871,16.313,N,,60.00509,-172.64233,P-24,64,64,5.5,-1.2,229,39,15,1,0.013654791,0.012756637,69323,1,138,2,,,,,,,,,,2236.897785,,1
11152,60,198501,37,3,0,7121985,1000,0.5,2.871,16.313,N,,60.00509,-172.64233,P-24,64,64,5.5,-1.2,229,39,15,1,0.013654791,0.012756637,69323,1,124,2,,,,,,,,,,1604.3372,,1
11152,60,198501,37,3,0,7121985,1000,0.5,2.871,16.313,N,,60.00509,-172.64233,P-24,64,64,5.5,-1.2,229,39,15,1,0.013654791,0.012756637,69323,1,125,2,,,,,,,,,,1644.88083,,1
11152,60,198501,37,3,0,7121985,1000,0.5,2.871,16.313,N,,60.00509,-172.64233,P-24,64,64,5.5,-1.2,229,39,15,1,0.013654791,0.012756637,69323,1,155,2,,,,,,,,,,3209.300441,,1
11152,60,198501,37,3,0,7121985,1000,0.5,2.871,16.313,N,,60.00509,-172.64233,P-24,64,64,5.5,-1.2,229,39,15,1,0.013654791,0.012756637,69323,1,151,2,,,,,,,,,,2958.893752,,1
11152,60,198501,37,3,0,7121985,1000,0.5,2.871,16.313,N,,60.00509,-172.64233,P-24,64,64,5.5,-1.2,229,39,15,1,0.013654791,0.012756637,69323,1,99,2,,,,,,,,,,796.9986341,,1
11152,60,198501,37,3,0,7121985,1000,0.5,2.871,16.313,N,,60.00509,-172.64233,P-24,64,64,5.5,-1.2,229,39,15,1,0.013654791,0.012756637,69323,1,131,2,,,,,,,,,,1902.830752,,1
11152,60,198501,37,3,0,7121985,1000,0.5,2.871,16.313,N,,60.00509,-172.64233,P-24,64,64,5.5,-1.2,229,39,15,1,0.013654791,0.012756637,69323,1,78,2,,,,,,,,,,379.9623794,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,1,86,2,,,,,30,,,,,514.6311333,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,1,70,2,,,,,26,,,,,271.4656307,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,1,89,2,,,,,31,,,,,572.4881102,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,2,87,3,0,4,1,,,,,,,521.9498288,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,1,84,2,,,,,31,,,,,478.3474852,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,2,111,2,0,4,1,,,,,,,907.4092829,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,1,99,2,,,,,37,,,,,796.9986341,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,2,70,2,0,0,0,,,,,,,318.6343604,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,2,74,1,0,0,0,,,,,,,361.4731634,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,2,77,2,0,0,0,,,,,,,395.5979224,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,1,92,2,,,,,,,,,,634.6039561,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,2,73,1,0,0,0,,,,,,,350.4797646,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,1,82,2,,,,,30,,,,,443.8392843,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,1,137,1,,,,,,,,,,2186.916096,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,1,90,2,,,,,32,,,,,592.7123334,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,1,89,2,,,,,33,,,,,572.4881102,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,2,82,2,0,0,0,,,,,,,456.3284027,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,1,82,2,,,,,31,,,,,443.8392843,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,1,138,2,,,,,,,,,,2236.897785,,1
11153,60,198501,38,3,0,7121985,1400,0.5,2.778,15.788,N,,60.163,-173.03134,QP2524,59,59,4.5,0.3,183,39,15,2,0.012787257,0.012343413,69323,1,82,2,,,,,29,,,,,443.8392843,,1
11154,60,198501,39,3,0,7131985,1700,0.5,2.852,15.884,N,,61.00492,-172.819,S-24,66,66,5.1,-1.3,190,39,15,1,0.013207707,0.012672215,69323,1,149,3,,,,,,,,,,2838.813204,,1
11155,60,198501,40,3,0,7141985,800,0.5,2.908,16.655,N,,61.00342,-174.20492,S-26,82,82,5.3,-0.2,274,39,15,1,0.014120728,0.012921038,69323,,,,,,,,,,,,,,,
11156,60,198501,41,3,0,7141985,1100,0.5,2.926,16.655,N,,60.66567,-174.14017,R-26,86,86,5.8,-0.3,274,39,15,1,0.014208132,0.013001017,69323,1,147,3,,,,,,,,,,2722.081427,,1
11157,60,198501,42,3,0,7141985,1500,0.5,2.741,16.655,N,,60.3255,-174.08,Q-26,90,90,6.3,0.6,274,39,15,1,0.013309805,0.012179011,69323,,,,,,,,,,,,,,,
11158,60,198501,43,3,0,7141985,1600,0.5,2.871,16.887,N,,60.15925,-174.37084,QP2726,99,99,6.9,0.6,316,39,15,1,0.014135258,0.012756637,69323,1,121,2,,,,,,,,,,1486.780796,,1
11158,60,198501,43,3,0,7141985,1600,0.5,2.871,16.887,N,,60.15925,-174.37084,QP2726,99,99,6.9,0.6,316,39,15,1,0.014135258,0.012756637,69323,1,108,2,,,,,,,,,,1044.413812,,1
11158,60,198501,43,3,0,7141985,1600,0.5,2.871,16.887,N,,60.15925,-174.37084,QP2726,99,99,6.9,0.6,316,39,15,1,0.014135258,0.012756637,69323,1,124,2,,,,,,,,,,1604.3372,,1
11158,60,198501,43,3,0,7141985,1600,0.5,2.871,16.887,N,,60.15925,-174.37084,QP2726,99,99,6.9,0.6,316,39,15,1,0.014135258,0.012756637,69323,1,148,2,,,,,,,,,,2780.031829,,1
11158,60,198501,43,3,0,7141985,1600,0.5,2.871,16.887,N,,60.15925,-174.37084,QP2726,99,99,6.9,0.6,316,39,15,1,0.014135258,0.012756637,69323,1,94,2,,,,,,,,,,678.4591634,,1
11158,60,198501,43,3,0,7141985,1600,0.5,2.871,16.887,N,,60.15925,-174.37084,QP2726,99,99,6.9,0.6,316,39,15,1,0.014135258,0.012756637,69323,1,136,2,,,,,,,,,,2137.69728,,1
11158,60,198501,43,3,0,7141985,1600,0.5,2.871,16.887,N,,60.15925,-174.37084,QP2726,99,99,6.9,0.6,316,39,15,1,0.014135258,0.012756637,69323,1,147,3,,,,,,,,,,2722.081427,,1
11159,60,198501,44,3,0,7141985,1900,0.5,3.019,16.655,N,,59.99367,-173.94184,P-26,97,97,6.3,1,274,39,15,1,0.014659724,0.013414241,69323,1,126,2,,,,,,,,,,1686.113709,,1
11159,60,198501,44,3,0,7141985,1900,0.5,3.019,16.655,N,,59.99367,-173.94184,P-26,97,97,6.3,1,274,39,15,1,0.014659724,0.013414241,69323,1,133,2,,,,,,,,,,1994.556459,,1
11159,60,198501,44,3,0,7141985,1900,0.5,3.019,16.655,N,,59.99367,-173.94184,P-26,97,97,6.3,1,274,39,15,1,0.014659724,0.013414241,69323,1,125,2,,,,,,,,,,1644.88083,,1
11159,60,198501,44,3,0,7141985,1900,0.5,3.019,16.655,N,,59.99367,-173.94184,P-26,97,97,6.3,1,274,39,15,1,0.014659724,0.013414241,69323,1,111,2,,,,,,,,,,1137.222316,,1
11159,60,198501,44,3,0,7141985,1900,0.5,3.019,16.655,N,,59.99367,-173.94184,P-26,97,97,6.3,1,274,39,15,1,0.014659724,0.013414241,69323,1,124,2,,,,,,,,,,1604.3372,,1
11159,60,198501,44,3,0,7141985,1900,0.5,3.019,16.655,N,,59.99367,-173.94184,P-26,97,97,6.3,1,274,39,15,1,0.014659724,0.013414241,69323,1,111,2,,,,,,,,,,1137.222316,,1
11159,60,198501,44,3,0,7141985,1900,0.5,3.019,16.655,N,,59.99367,-173.94184,P-26,97,97,6.3,1,274,39,15,1,0.014659724,0.013414241,69323,1,110,2,,,,,,,,,,1105.689868,,1
11159,60,198501,44,3,0,7141985,1900,0.5,3.019,16.655,N,,59.99367,-173.94184,P-26,97,97,6.3,1,274,39,15,1,0.014659724,0.013414241,69323,1,154,2,,,,,,,,,,3145.402481,,1
11159,60,198501,44,3,0,7141985,1900,0.5,3.019,16.655,N,,59.99367,-173.94184,P-26,97,97,6.3,1,274,39,15,1,0.014659724,0.013414241,69323,1,120,2,,,,,,,,,,1448.933185,,1
11159,60,198501,44,3,0,7141985,1900,0.5,3.019,16.655,N,,59.99367,-173.94184,P-26,97,97,6.3,1,274,39,15,1,0.014659724,0.013414241,69323,1,131,2,,,,,,,,,,1902.830752,,1
11159,60,198501,44,3,0,7141985,1900,0.5,3.019,16.655,N,,59.99367,-173.94184,P-26,97,97,6.3,1,274,39,15,1,0.014659724,0.013414241,69323,1,118,2,,,,,,,,,,1375.208257,,1
11160,60,198501,45,3,0,7151985,700,0.5,2.945,16.906,N,,59.82892,-174.22092,PO2726,106,106,6.5,,320,39,15,2,0.014515908,0.013085439,69323,1,96,2,,,,,,,,,,724.3252701,,1
11160,60,198501,45,3,0,7151985,700,0.5,2.945,16.906,N,,59.82892,-174.22092,PO2726,106,106,6.5,,320,39,15,2,0.014515908,0.013085439,69323,1,130,2,,,,,,,,,,1858.059922,,1
11160,60,198501,45,3,0,7151985,700,0.5,2.945,16.906,N,,59.82892,-174.22092,PO2726,106,106,6.5,,320,39,15,2,0.014515908,0.013085439,69323,1,131,2,,,,,,,,,,1902.830752,,1
11160,60,198501,45,3,0,7151985,700,0.5,2.945,16.906,N,,59.82892,-174.22092,PO2726,106,106,6.5,,320,39,15,2,0.014515908,0.013085439,69323,1,109,2,,,,,,,,,,1074.755706,,1
11160,60,198501,45,3,0,7151985,700,0.5,2.945,16.906,N,,59.82892,-174.22092,PO2726,106,106,6.5,,320,39,15,2,0.014515908,0.013085439,69323,1,135,2,,,,,,,,,,2089.235172,,1
11160,60,198501,45,3,0,7151985,700,0.5,2.945,16.906,N,,59.82892,-174.22092,PO2726,106,106,6.5,,320,39,15,2,0.014515908,0.013085439,69323,1,131,2,,,,,,,,,,1902.830752,,1
11160,60,198501,45,3,0,7151985,700,0.5,2.945,16.906,N,,59.82892,-174.22092,PO2726,106,106,6.5,,320,39,15,2,0.014515908,0.013085439,69323,1,134,2,,,,,,,,,,2041.523616,,1
11160,60,198501,45,3,0,7151985,700,0.5,2.945,16.906,N,,59.82892,-174.22092,PO2726,106,106,6.5,,320,39,15,2,0.014515908,0.013085439,69323,1,116,2,,,,,,,,,,1304.06991,,1
11160,60,198501,45,3,0,7151985,700,0.5,2.945,16.906,N,,59.82892,-174.22092,PO2726,106,106,6.5,,320,39,15,2,0.014515908,0.013085439,69323,1,137,2,,,,,,,,,,2186.916096,,1
11161,60,198501,46,3,0,7151985,900,0.5,2.926,16.906,N,,59.66067,-173.86575,O-26,104,104,6.6,1,320,39,15,2,0.014422257,0.013001017,69323,1,126,3,,,,,,,,,,1686.113709,,1
11161,60,198501,46,3,0,7151985,900,0.5,2.926,16.906,N,,59.66067,-173.86575,O-26,104,104,6.6,1,320,39,15,2,0.014422257,0.013001017,69323,1,136,3,,,,,,,,,,2137.69728,,1
11161,60,198501,46,3,0,7151985,900,0.5,2.926,16.906,N,,59.66067,-173.86575,O-26,104,104,6.6,1,320,39,15,2,0.014422257,0.013001017,69323,1,122,2,,,,,,,,,,1525.293277,,1
11161,60,198501,46,3,0,7151985,900,0.5,2.926,16.906,N,,59.66067,-173.86575,O-26,104,104,6.6,1,320,39,15,2,0.014422257,0.013001017,69323,1,120,2,,,,,,,,,,1448.933185,,1
11161,60,198501,46,3,0,7151985,900,0.5,2.926,16.906,N,,59.66067,-173.86575,O-26,104,104,6.6,1,320,39,15,2,0.014422257,0.013001017,69323,1,125,3,,,,,,,,,,1644.88083,,1
11161,60,198501,46,3,0,7151985,900,0.5,2.926,16.906,N,,59.66067,-173.86575,O-26,104,104,6.6,1,320,39,15,2,0.014422257,0.013001017,69323,1,97,2,,,,,,,,,,748.0272264,,1
11161,60,198501,46,3,0,7151985,900,0.5,2.926,16.906,N,,59.66067,-173.86575,O-26,104,104,6.6,1,320,39,15,2,0.014422257,0.013001017,69323,1,133,2,,,,,,,,,,1994.556459,,1
11161,60,198501,46,3,0,7151985,900,0.5,2.926,16.906,N,,59.66067,-173.86575,O-26,104,104,6.6,1,320,39,15,2,0.014422257,0.013001017,69323,1,112,2,,,,,,,,,,1169.359074,,1
11162,60,198501,47,3,0,7151985,1200,0.5,2.963,16.938,N,,59.32567,-173.81075,N-26,110,110,6.7,1.6,327,39,15,2,0.014632274,0.013165418,69323,,,,,,,,,,,,,,,
11163,60,198501,48,3,0,7151985,1500,0.5,2.722,17.094,N,,58.99159,-173.72258,M-26,117,117,7.1,2.1,366,39,15,2,0.013565939,0.012094589,69323,,,,,,,,,,,,,,,
11167,60,198501,52,3,0,7161985,1100,0.5,2.889,17.354,N,,59.0075,-175.02259,M-28,130,130,7.2,2.2,457,39,15,1,0.014617233,0.012836616,69323,,,,,,,,,,,,,,,
11168,60,198501,53,3,0,7161985,1400,0.5,2.982,17.24,N,,59.34225,-175.127,N-28,132,132,7.4,2,412,39,15,1,0.014988664,0.01324984,69323,,,,,,,,,,,,,,,
11169,60,198501,54,3,0,7161985,1700,0.5,3.093,17.24,N,,59.64992,-175.18992,O-28,126,126,7.6,2,412,39,15,1,0.015546593,0.013743044,69323,,,,,,,,,,,,,,,
11170,60,198501,55,3,0,7161985,2000,0.5,3.056,17.094,N,,60.01108,-175.28542,P-28,117,117,7,1.5,366,39,15,1,0.015230532,0.013578642,69323,,,,,,,,,,,,,,,
11171,60,198501,56,3,0,7171985,700,0.5,2.871,17.094,N,,60.34042,-175.38334,Q-28,112,112,7,1.2,366,39,15,1,0.014308527,0.012756637,69323,,,,,,,,,,,,,,,
11172,60,198501,57,3,0,7171985,1000,0.5,2.852,16.906,N,,60.67734,-175.46558,R-28,106,106,6.9,0.9,320,39,15,2,0.014057511,0.012672215,69323,,,,,,,,,,,,,,,
9397,37,198601,123,3,0,7071986,1800,0.5,3,16.582,N,,59.33867,-171.18575,N-22,73,73,7.1,-1.2,229,38,15,1,0.014503613,0.013329819,69323,,,,,,,,,,,,,,,
9398,37,198601,124,3,0,7081986,700,0.5,2.685,16.613,N,,59.6715,-171.24925,O-22,71,71,7.1,-1.2,229,38,15,1,0.013005001,0.011930188,69323,,,,,,,,,,,,,,,
9399,37,198601,125,3,0,7081986,900,0.5,2.834,16.659,N,,60.00808,-171.29558,P-22,68,68,7.7,-1.2,229,38,15,1,0.013764702,0.012592236,69323,,,,,,,,,,,,,,,
9400,37,198601,126,3,0,7081986,1200,0.5,2.63,16.721,N,,60.32217,-171.35933,Q-22,64,64,7.4,-1.3,229,38,15,1,0.012821417,0.011685808,69323,,,,,,,,,,,,,,,
9401,37,198601,127,3,0,7081986,1500,0.5,2.778,16.783,N,,60.66625,-171.43459,R-22,60,60,7.8,-1.3,229,38,15,1,0.013593143,0.012343413,69323,,,,,,,,,,,,,,,
9402,37,198601,128,3,0,7081986,1800,0.5,2.871,16.798,N,,61.00325,-171.4885,S-22,59,59,8.1,-1.3,229,38,15,1,0.01406076,0.012756637,69323,,,,,,,,,,,,,,,
9403,37,198601,129,3,0,7091986,700,0.5,2.982,16.69,N,,61.00308,-172.80275,S-24,66,66,7.5,-1.1,229,38,15,1,0.014510488,0.01324984,69323,,,,,,,,,,,,,,,
9404,37,198601,130,3,0,7091986,900,0.5,2.815,16.414,N,,60.68842,-172.78417,R-24,44,44,7.2,0.7,183,38,15,2,0.013471342,0.012507814,69323,,,,,,,,,,,,,,,
9405,37,198601,131,3,0,7091986,1400,0.5,2.667,16.213,N,,60.16775,-172.99717,QP2524,57,57,7.7,-0.2,183,38,15,1,0.012606788,0.011850209,69323,1,135,2,,,,,,,,,,2089.235172,,1
9405,37,198601,131,3,0,7091986,1400,0.5,2.667,16.213,N,,60.16775,-172.99717,QP2524,57,57,7.7,-0.2,183,38,15,1,0.012606788,0.011850209,69323,1,12,2,,,,,4,,,,,1.132114517,,1
9405,37,198601,131,3,0,7091986,1400,0.5,2.667,16.213,N,,60.16775,-172.99717,QP2524,57,57,7.7,-0.2,183,38,15,1,0.012606788,0.011850209,69323,1,138,2,,,,,,,,,,2236.897785,,1
9405,37,198601,131,3,0,7091986,1400,0.5,2.667,16.213,N,,60.16775,-172.99717,QP2524,57,57,7.7,-0.2,183,38,15,1,0.012606788,0.011850209,69323,1,16,2,,,,,,,,,,2.767545402,,1
9405,37,198601,131,3,0,7091986,1400,0.5,2.667,16.213,N,,60.16775,-172.99717,QP2524,57,57,7.7,-0.2,183,38,15,1,0.012606788,0.011850209,69323,1,99,2,,,,,39,,,,,796.9986341,,1
9405,37,198601,131,3,0,7091986,1400,0.5,2.667,16.213,N,,60.16775,-172.99717,QP2524,57,57,7.7,-0.2,183,38,15,1,0.012606788,0.011850209,69323,2,78,1,0,0,0,,,,,,,407.356644,,1
9405,37,198601,131,3,0,7091986,1400,0.5,2.667,16.213,N,,60.16775,-172.99717,QP2524,57,57,7.7,-0.2,183,38,15,1,0.012606788,0.011850209,69323,1,134,2,,,,,,,,,,2041.523616,,1
9405,37,198601,131,3,0,7091986,1400,0.5,2.667,16.213,N,,60.16775,-172.99717,QP2524,57,57,7.7,-0.2,183,38,15,1,0.012606788,0.011850209,69323,2,72,2,0,0,0,,,,,,,339.6759689,,1
9405,37,198601,131,3,0,7091986,1400,0.5,2.667,16.213,N,,60.16775,-172.99717,QP2524,57,57,7.7,-0.2,183,38,15,1,0.012606788,0.011850209,69323,1,95,2,,,,,36,,,,,701.1378929,,1
9405,37,198601,131,3,0,7091986,1400,0.5,2.667,16.213,N,,60.16775,-172.99717,QP2524,57,57,7.7,-0.2,183,38,15,1,0.012606788,0.011850209,69323,1,16,2,,,,,,,,,,2.767545402,,1
9405,37,198601,131,3,0,7091986,1400,0.5,2.667,16.213,N,,60.16775,-172.99717,QP2524,57,57,7.7,-0.2,183,38,15,1,0.012606788,0.011850209,69323,1,14,2,,,,,5,,,,,1.827698739,,1
9406,37,198601,132,3,0,7091986,1600,0.5,2.648,16.379,N,,60.00092,-172.62975,P-24,64,64,7.7,-0.6,201,38,15,1,0.012645133,0.011765787,69323,1,139,2,,,,,,,,,,2287.648513,,1
9406,37,198601,132,3,0,7091986,1600,0.5,2.648,16.379,N,,60.00092,-172.62975,P-24,64,64,7.7,-0.6,201,38,15,1,0.012645133,0.011765787,69323,1,123,1,,,,,,,,,,1564.476714,,1
9407,37,198601,133,3,0,7091986,2000,0.5,2.704,16.876,N,,59.82192,-172.909,PO2524,80,80,7.5,-0.8,274,38,15,1,0.013304368,0.01201461,69323,1,118,1,,,,,,,,,,1375.208257,,1
9407,37,198601,133,3,0,7091986,2000,0.5,2.704,16.876,N,,59.82192,-172.909,PO2524,80,80,7.5,-0.8,274,38,15,1,0.013304368,0.01201461,69323,2,29,1,0,0,0,,,,,,,43.10855954,,1
9407,37,198601,133,3,0,7091986,2000,0.5,2.704,16.876,N,,59.82192,-172.909,PO2524,80,80,7.5,-0.8,274,38,15,1,0.013304368,0.01201461,69323,2,49,2,0,0,0,,,,,,,141.7963846,,1
9408,37,198601,134,3,0,7101986,700,0.5,2.741,16.814,N,,59.66167,-172.55375,O-24,84,84,7.3,-0.8,274,38,15,1,0.01343687,0.012179011,69323,2,34,2,0,0,0,,,,,,,61.85533989,,1
9409,37,198601,135,3,0,7101986,900,0.5,2.741,16.808,N,,59.49659,-172.87984,ON2524,93,93,7.5,-0.3,293,38,15,1,0.013432075,0.012179011,69323,,,,,,,,,,,,,,,
9410,37,198601,136,3,0,7101986,1100,0.5,2.797,16.752,N,,59.332,-172.5,N-24,88,88,7.4,-0.5,274,38,15,1,0.013660833,0.012427835,69323,,,,,,,,,,,,,,,
9411,37,198601,137,3,0,7101986,1400,0.33,1.778,16.908,N,,59.0045,-172.43984,M-24,97,97,7.8,0.3,320,38,15,1,0.0087648,0.007900139,69323,,,,,,,,,,,,,,,
11011,57,198602,141,3,0,7101986,900,0.5,2.815,16.55,N,,59.33934,-171.82825,N-23,84,84,6.8,-1.1,256,40,15,1,0.01358296,0.012507814,69323,,,,,,,,,,,,,,,
11012,57,198602,142,3,0,7101986,1100,0.5,2.704,16.55,N,,59.66967,-171.89959,O-23,86,86,7.3,-1.1,256,40,15,1,0.013047362,0.01201461,69323,,,,,,,,,,,,,,,
11013,57,198602,143,3,0,7101986,1400,0.5,2.852,16.403,N,,59.83917,-172.24392,PO2423,79,79,7.4,-1.2,229,40,15,1,0.013639261,0.012672215,69323,,,,,,,,,,,,,,,
11014,57,198602,144,3,0,7101986,1600,0.5,2.741,16.403,N,,59.99542,-171.99434,P-23,70,70,7.5,-1.2,229,40,15,1,0.01310842,0.012179011,69323,,,,,,,,,,,,,,,
11015,57,198602,145,3,0,7111986,600,0.5,2.852,16.051,N,,60.15684,-172.3035,QP2423,60,60,7,1.1,183,40,15,1,0.013346569,0.012672215,69323,1,124,3,,,,,,,,,,1604.3372,,1
11015,57,198602,145,3,0,7111986,600,0.5,2.852,16.051,N,,60.15684,-172.3035,QP2423,60,60,7,1.1,183,40,15,1,0.013346569,0.012672215,69323,1,89,3,,,,,35,,,,,572.4881102,,1
11015,57,198602,145,3,0,7111986,600,0.5,2.852,16.051,N,,60.15684,-172.3035,QP2423,60,60,7,1.1,183,40,15,1,0.013346569,0.012672215,69323,2,70,1,0,0,0,,,,,,,318.6343604,,1
11015,57,198602,145,3,0,7111986,600,0.5,2.852,16.051,N,,60.15684,-172.3035,QP2423,60,60,7,1.1,183,40,15,1,0.013346569,0.012672215,69323,1,66,1,,,,,24,,,,,226.1071067,,1
11016,57,198602,146,3,0,7111986,800,0.5,2.797,16.051,N,,60.34992,-172.05117,Q-23,62,62,6.1,-1.5,183,40,15,1,0.013089185,0.012427835,69323,1,93,1,,,,,36,,,,,656.2831571,,1
11016,57,198602,146,3,0,7111986,800,0.5,2.797,16.051,N,,60.34992,-172.05117,Q-23,62,62,6.1,-1.5,183,40,15,1,0.013089185,0.012427835,69323,1,87,1,,,,,36,,,,,533.4533897,,1
11017,57,198602,147,3,0,7111986,1100,0.5,2.704,16.051,N,,60.67517,-172.12334,R-23,64,64,7.8,-1.5,183,40,15,1,0.012653971,0.01201461,69323,,,,,,,,,,,,,,,
11018,57,198602,148,3,0,7111986,1400,0.5,2.741,16.276,N,,60.99642,-172.15967,S-23,68,68,8.1,-1.6,210,40,15,1,0.013006928,0.012179011,69323,,,,,,,,,,,,,,,
11019,57,198602,149,3,0,7121986,600,0.5,2.778,16.403,N,,60.99484,-173.49825,S-25,79,79,7.8,-1.2,229,40,15,1,0.013285367,0.012343413,69323,,,,,,,,,,,,,,,
11020,57,198602,150,3,0,7121986,900,0.5,2.685,16.276,N,,60.66125,-173.46867,R-25,70,70,7.6,-0.6,210,40,15,1,0.01274119,0.011930188,69323,2,79,1,0,0,0,,,,,,,419.3083908,,1
11020,57,198602,150,3,0,7121986,900,0.5,2.685,16.276,N,,60.66125,-173.46867,R-25,70,70,7.6,-0.6,210,40,15,1,0.01274119,0.011930188,69323,1,97,1,,,,,38,,,,,748.0272264,,1
