year,station,_NAME_,_10210,_10285,_21725,_21735,_23055,_43000,_69010,_80200,_81742,_10220,_21313,_68577,_68580,_69322,_80020,_80595,_82510,_83020,_98000,_21740,_71882,_71884,_68781,_75284,_81095,_20322,_21720,_10120,_10260
2014,126,cpue,75.804964152,,2.0054223321,1173.1720643,,68.986528223,136.76980305,613.65923361,4381.8477956,,,,,358.73114403,147.59908364,6.818435929,73.197915121,18.048800989,47.327967037,,,68.986528223,118.72100206,38.905193242,,,,,
2014,127,cpue,328.52360882,25.819357878,,1322.6480876,,174.08266446,437.82027714,139.86805525,3643.2222772,,,,,274.58433247,136.22483297,,79.675687193,,7.1280435858,,61.617976775,384.28074976,50.371508007,43.401865389,,224.2957715,,,
2014,128,cpue,203.12697348,74.089702869,,302.96904519,6.8168035168,98.189513282,17.833859705,90.890713557,1635.344278,319.49462947,,,,33.658724625,133.09981008,1.8591282318,4.2691092731,,,,,14.322173045,41.107390904,,,,,95.661638408,
2014,129,cpue,558.25180391,33.146200857,,335.6488971,,479.74764399,64.896772205,750.15086151,3279.729348,3227.3932414,,,30.529395526,36.315992358,546.0400457,,,,54.429550881,,,67.339123847,39.426533651,,,,,,
2014,130,cpue,315.33723058,16.701194064,,647.02528053,,52.789788231,82.221263085,270.72285203,3089.136944,607.31614779,,0.1167915669,15.182903695,,131.85767901,,,,379.57259237,2.2190397708,,,,,,,,,
2014,131,cpue,103.74263976,,,816.69737684,,36.420288427,15.009573412,176.80394563,6699.1257803,253.17618682,,,7.5047867061,65.988815383,165.32603655,,,,86.525776141,,,,113.6754457,0.2207290208,,,5.0767674776,,
2014,132,cpue,249.89715201,52.503644059,,969.29804416,,20.698551985,108.54118724,681.5376873,17694.737733,646.19869611,19.688866522,6.058112776,51.493958596,657.67376405,622.47108774,157.51093218,,,648.21806704,25.242136567,,,,,,,,294.95671842,
2014,133,cpue,283.8960022,162.47320674,,1814.8602881,,5.6174247011,15.988054919,1296.3287772,4029.4219491,111.05216525,26.358685136,60.495342935,180.18970003,272.36994269,640.38641593,124.23150781,,118.18197352,588.53326484,10.370630218,,,,22.469698805,,,393.27562456,,
2014,134,cpue,179.84306572,515.31955369,2.9644461382,2198.6308858,,,148.22230691,642.29666328,3310.2981877,,3.7055576728,5.9288922764,64.229666328,,920.95460027,622.03961467,22.233346037,492.5921333,2519.7792175,5.43481792,,,,,,,200.9919789,,607.21738398
2014,135,cpue,100.63356875,930.13209427,,134.25280108,,3.922243771,193.19852175,419.45595528,683.59105724,109.15044094,,47.515181683,199.69824,,155.32085333,604.13760485,29.584924444,291.25461603,375.07856862,,,,,,2.0171539394,,342.83410093,,297.41814195
2014,150,cpue,29.778536334,,8.090772136,189.00942684,,40.790976186,23.148598056,,2511.5105172,,27.306355959,,1.6855775283,112.04812276,56.185917611,29.778536334,51.691044203,,30.11565184,,,36.970333788,18.541352812,4.045386068,,,,,
2014,151,cpue,,,,,,,,,,,,,,175.37967041,,,,,,,,,,,,,,,
2014,152,cpue,15.889609608,,10.861252137,774.36705051,,,39.020053974,1297.3162275,5601.5902225,,,,,1.7715118224,444.30566613,3.620417379,364.05308089,82.86733112,167.54487093,,,,37.008710986,,4.827223172,,,,
2014,153,cpue,47.130087861,,2.5439536061,676.15609005,15.263721637,0.6694614753,21.154982619,930.55145066,2530.5643766,62.661594088,15.263721637,,,12.400582757,358.96524305,40.033796223,72.703516217,92.251791295,6.1590455727,,,42.979426714,,0.2677845901,,,,,
2014,154,cpue,60.895718894,11.514826845,12.400582757,662.10254361,,,29.71711082,294.51384047,1428.2814068,,20.992415095,3.011570098,0.7971803201,27.458433247,281.2275018,23.826834011,11.337675663,31.267183665,7.2631984717,,,17.537967041,11.249100072,,3.3215846669,,,,
2014,155,cpue,316.78916553,43.826913337,,1956.0333805,,,84.712423095,38.238246536,8900.6872322,,60.004633026,,,124.89158348,582.39790878,67.064001617,113.83231853,,48.239018707,,,,231.19432136,,,,,,
2014,156,cpue,200.00368474,44.952112492,,1124.9100072,,2.7458433247,8.1932421784,54.119686173,1277.7029019,83.703933607,18.910888704,,,101.86192979,45.527853835,,,,3.1444334847,,,,214.79580846,,,,,,
2014,157,cpue,2152.9042926,103.01747643,7.6458283287,1388.3214597,9.2554763979,,,315.08860955,5307.8145082,,,,6.9013660967,0.4428779556,366.79855377,20.321806874,,,24.547133055,,,,113.68139489,,,,,87.689835207,
2014,158,cpue,82.581839111,39.50142545,4.6394291636,1000.7911481,23.594811175,5.1696496394,,78.340075305,3552.4771881,221.76471402,,,2.5185472602,,6.495200829,5.4347598773,,,0.5302204758,,,,12.592736301,,,,,,
2014,159,cpue,120.02842922,,,1781.3068655,15.93297733,4.2487939548,,397.26223477,11471.743678,,5.3109924434,3.1865954661,2257.1717885,163.86484357,413.1952121,276.17160706,,30.272656928,,10.621984887,,,,,,,,291.41369478,
2014,160,cpue,44.75788301,578.00609856,16.084864207,588.49622739,,,,1125.9404945,8234.7511319,,16.784206129,6.9934192203,670.66890323,,653.8846971,627.65937502,,223.78941505,202.45948643,,,,,7.6927611423,,,,,
2014,161,cpue,123.07415445,347.37813292,6.3934625691,1761.3989378,,0.5327885474,88.442898872,350.5748642,38200.93885,510.41142843,,38.360775414,241.88600053,77.946520184,821.55994013,845.00263621,,405.98487314,283.44350723,3.729519832,,,,,,,28.237793013,1515.528364,
2014,176,cpue,,,,,,274.09740828,656.28956913,640.29595778,14063.34791,,,,,890.18469074,2009.6799915,14.33909983,1472.5152518,,403.70081059,,478.15382894,2244.6206272,,22.060153584,4.9635345565,,,,
2014,179,cpue,863.17498776,137.88483184,15.940442987,1952.7042659,,208.81980313,139.47887614,1068.0096801,13031.312142,,166.57762922,,,181.57996179,1059.2424365,177.73593931,672.68669406,,,,,84.484347833,203.24064809,,,,,,
2014,180,cpue,2.658085081,,,348.20914561,2.658085081,69.442472742,80.407073701,70.106994012,5216.4919715,135.89459977,11.296861594,,1.4951728581,0.4428779556,79.742552431,33.39219383,82.400637512,,22.261462554,,15.616249851,140.87850929,84.726461958,,,,,,
2014,181,cpue,174.68737539,234.54747125,,1629.2356525,,0.7287316018,4.3723896105,39.767924553,2519.3292518,145.53811132,33.313444652,,0.7287316018,,,7.7037340757,,,,,,,94.526899199,,,,,,
2014,182,cpue,223.65336757,136.22925914,,976.54589208,6.731744925,,,76.662174113,1815.7996179,274.58433247,3.1001456891,,0.3543023645,,14.482109148,7.0860472894,2.3029653691,,31.887212803,,,,245.08866062,,,,,,
2014,183,cpue,989.8980047,61.373676291,,2692.5225728,,312.41181028,11.878776056,1405.6551667,10591.90865,1148.2816854,18.214123286,,41.971675399,281.2275018,718.66595141,238.76339873,11.878776056,,511.57928883,6.7313064319,,,989.8980047,,,,,,
2014,184,cpue,579.69996515,77.696197861,,3280.5061319,38.416453387,562.00249786,,1208.6075223,13100.44225,,12.517720767,12.94936631,656.96451747,460.59307381,1285.4404291,,,76.832906774,340.9999795,,,,1349.3239695,,42.30126328,,,,
2014,185,cpue,683.165654,,4.663246785,2681.3669014,65.28545499,82.772630433,,544.14260922,5872.7764198,1260.8253495,,4.954699709,99.968352953,1065.1214832,619.62891655,,,,22.733328077,9.617946494,,,173.99739566,,,,,428.70586101,
2014,186,cpue,131.77797267,,,2067.0012649,31.881767582,17.53497217,46.759925787,670.5798448,17295.858913,834.23958506,,134.96614943,367.70305278,6443.8742538,644.01170515,139.21705177,,130.71524709,,32.944493168,,,,,,,,,
2014,187,cpue,9.2574076561,65.316154018,8.7431072308,1118.6034251,,,,408.86883814,3754.393105,,,92.059776136,436.64106111,554.4832004,1023.4578464,734.93530781,,26.229321692,,43.201235728,,,,,61.716051041,,434.02039648,230.29653691,
2014,202,cpue,94.261099955,,,1509.2367128,,10.591134826,,1734.2983278,7797.7230159,771.03461536,11.120691568,,,30.558578936,272.19216504,,62.487695476,,,,,405.64046385,794.33511198,29.125620773,,,,,
2014,203,cpue,21.81013183,33.260451041,,1294.9765774,,422.5713042,103.59812619,210.46777216,7579.0208109,1008.7185971,,25.081651604,7.0882928447,26.12979938,733.91093608,4.362026366,165.21174861,,11.450319211,,,67.066155377,221.10021143,,78.516474588,,,,
